trading_day,session_id,scan_id,observed_at,market_session,is_auto_entry_window,candidate_key,symbol,direction,setup_type,option_ticker,top_candidate,final_signal,action_status,action_reason,realtime_ready,blocked_by,realtime_block_reason,option_quote_freshness,option_quote_timestamp,option_quote_checked_at,option_quote_timeframe,option_quote_source,option_quote_timestamp_field,option_quote_age_minutes,option_quote_age_seconds,option_quote_allowed_age_seconds,option_quote_freshness_reason,option_quote_retry_count,option_quote_latency_ms,option_quote_refresh_time,option_quality_score,option_spread_pct,expiration_bucket,affordable,affordability_status,option_contract_cost,setup_percent,rr,entry_price,stop_loss,take_profit,market_regime,reference_regime,score,candidate_rank,entry_readiness,trend_health,previous_rank,rank_change,promotion_reason,demotion_reason,state_label
2026-07-31,paper_validation_2026-07-31,2026-07-31_011159,2026-07-31 01:12:55,PREMARKET,False,SPCX|NO_ENTRY|NO_ENTRY|,SPCX,NO_ENTRY,NO_ENTRY,,,NEUTRAL,NO_TRADE_MARKET_CLOSED,Market closed; no live intraday trade,False,NO_DIRECTIONAL_EDGE,,,,,,,,,,,,,,,,,,,,,2,0.0,,,,RANGE_BOUND,HIGH_VOLATILITY,0.0,4,,,,,,,NO_TRADE_MARKET_CLOSED|NO_OPTION|NOT_READY|NO_DIRECTIONAL_EDGE
2026-07-31,paper_validation_2026-07-31,2026-07-31_011159,2026-07-31 01:12:55,PREMARKET,False,SMH|EMA_PULLBACK|EMA_PULLBACK|,SMH,EMA_PULLBACK,EMA_PULLBACK,,,BULLISH,STALE_STOCK_DATA,Stock aggregate data is not real-time,False,LOW_RR,REALTIME_STOCK_DATA_REQUIRED,,,,,,,,,,,,,,,,,,,,59,1.42,,547.95,555.17,RANGE_BOUND,HIGH_VOLATILITY,9.8,10,,,,,,,STALE_STOCK_DATA|NO_OPTION|NOT_READY|LOW_RR
2026-07-31,paper_validation_2026-07-31,2026-07-31_011159,2026-07-31 01:12:55,PREMARKET,False,ARM|EMA_PULLBACK|EMA_PULLBACK|,ARM,EMA_PULLBACK,EMA_PULLBACK,,,BULLISH,STALE_STOCK_DATA,Stock aggregate data is not real-time,False,RISK_REJECTED,REALTIME_STOCK_DATA_REQUIRED,,,,,,,,,,,,,,,,,,,,59,1.78,,246.66,251.92,HIGH_VOLATILITY,HIGH_VOLATILITY,8.0,17,,,,,,,STALE_STOCK_DATA|NO_OPTION|NOT_READY|RISK_REJECTED
2026-07-31,paper_validation_2026-07-31,2026-07-31_011159,2026-07-31 01:12:55,PREMARKET,False,TSM|NO_ENTRY|NO_ENTRY|,TSM,NO_ENTRY,NO_ENTRY,,,BULLISH,STALE_STOCK_DATA,Stock aggregate data is not real-time,False,NO_ENTRY_TRIGGER,REALTIME_STOCK_DATA_REQUIRED,,,,,,,,,,,,,,,,,,,,49,2.33,,409.51,417.81,TRENDING_BULL,HIGH_VOLATILITY,7.5,5,,,,,,,STALE_STOCK_DATA|NO_OPTION|NOT_READY|NO_ENTRY_TRIGGER
2026-07-31,paper_validation_2026-07-31,2026-07-31_011159,2026-07-31 01:12:55,PREMARKET,False,INTC|NO_ENTRY|NO_ENTRY|,INTC,NO_ENTRY,NO_ENTRY,,,BULLISH,STALE_STOCK_DATA,Stock aggregate data is not real-time,False,NO_ENTRY_TRIGGER,REALTIME_STOCK_DATA_REQUIRED,,,,,,,,,,,,,,,,,,,,49,2.22,,94.02,97.69,HIGH_VOLATILITY,HIGH_VOLATILITY,7.5,6,,,,,,,STALE_STOCK_DATA|NO_OPTION|NOT_READY|NO_ENTRY_TRIGGER
2026-07-31,paper_validation_2026-07-31,2026-07-31_011159,2026-07-31 01:12:55,PREMARKET,False,AMAT|EMA_PULLBACK|EMA_PULLBACK|,AMAT,EMA_PULLBACK,EMA_PULLBACK,,,BULLISH,STALE_STOCK_DATA,Stock aggregate data is not real-time,False,LOW_RR,REALTIME_STOCK_DATA_REQUIRED,,,,,,,,,,,,,,,,,,,,59,1.05,,513.74,526.52,HIGH_VOLATILITY,HIGH_VOLATILITY,9.0,9,,,,,,,STALE_STOCK_DATA|NO_OPTION|NOT_READY|LOW_RR
2026-07-31,paper_validation_2026-07-31,2026-07-31_011159,2026-07-31 01:12:55,PREMARKET,False,LRCX|NO_ENTRY|NO_ENTRY|,LRCX,NO_ENTRY,NO_ENTRY,,,BULLISH,STALE_STOCK_DATA,Stock aggregate data is not real-time,False,NO_ENTRY_TRIGGER,REALTIME_STOCK_DATA_REQUIRED,,,,,,,,,,,,,,,,,,,,59,2.22,,302.15,313.34,HIGH_VOLATILITY,HIGH_VOLATILITY,10.5,12,,,,,,,STALE_STOCK_DATA|NO_OPTION|NOT_READY|NO_ENTRY_TRIGGER
2026-07-31,paper_validation_2026-07-31,2026-07-31_011159,2026-07-31 01:12:55,PREMARKET,False,MRVL|EMA_PULLBACK|EMA_PULLBACK|,MRVL,EMA_PULLBACK,EMA_PULLBACK,,,BULLISH,STALE_STOCK_DATA,Stock aggregate data is not real-time,False,RISK_REJECTED,REALTIME_STOCK_DATA_REQUIRED,,,,,,,,,,,,,,,,,,,,57,2.41,,193.86,198.48,HIGH_VOLATILITY,HIGH_VOLATILITY,8.0,13,,,,,,,STALE_STOCK_DATA|NO_OPTION|NOT_READY|RISK_REJECTED
2026-07-31,paper_validation_2026-07-31,2026-07-31_011159,2026-07-31 01:12:55,PREMARKET,False,ORCL|EMA_PULLBACK|EMA_PULLBACK|,ORCL,EMA_PULLBACK,EMA_PULLBACK,,,BULLISH,STALE_STOCK_DATA,Stock aggregate data is not real-time,False,RISK_REJECTED,REALTIME_STOCK_DATA_REQUIRED,,,,,,,,,,,,,,,,,,,,50,1.7,,128.55,130.3,HIGH_VOLATILITY,HIGH_VOLATILITY,7.0,21,,,,,,,STALE_STOCK_DATA|NO_OPTION|NOT_READY|RISK_REJECTED
2026-07-31,paper_validation_2026-07-31,2026-07-31_011159,2026-07-31 01:12:55,PREMARKET,False,PANW|NO_ENTRY|NO_ENTRY|,PANW,NO_ENTRY,NO_ENTRY,,,BULLISH,STALE_STOCK_DATA,Stock aggregate data is not real-time,False,NO_ENTRY_TRIGGER,REALTIME_STOCK_DATA_REQUIRED,,,,,,,,,,,,,,,,,,,,56,1.28,,324.62,328.34,RANGE_BOUND,HIGH_VOLATILITY,9.2,23,,,,,,,STALE_STOCK_DATA|NO_OPTION|NOT_READY|NO_ENTRY_TRIGGER
2026-07-31,paper_validation_2026-07-31,2026-07-31_011159,2026-07-31 01:12:55,PREMARKET,False,SOXL|NO_ENTRY|NO_ENTRY|,SOXL,NO_ENTRY,NO_ENTRY,,,BULLISH,STALE_STOCK_DATA,Stock aggregate data is not real-time,False,NO_ENTRY_TRIGGER,REALTIME_STOCK_DATA_REQUIRED,,,,,,,,,,,,,,,,,,,,53,2.22,,121.89,130.56,HIGH_VOLATILITY,HIGH_VOLATILITY,8.5,3,,,,,,,STALE_STOCK_DATA|NO_OPTION|NOT_READY|NO_ENTRY_TRIGGER
